id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,quorum health,113,77,5,69,542,ship,baseline,monotonic-signal
g002,lease drift,78,12,7,53,283,ship,edge,drag-penalty
g003,replica lag,64,52,31,79,251,ship,recovery,confidence-floor
g004,membership churn,105,75,44,24,313,ship,negative,lane-boundary
g005,quorum health,41,19,10,44,165,watch,baseline,monotonic-signal
g006,lease drift,100,63,16,59,421,ship,edge,drag-penalty
g007,replica lag,89,53,41,71,280,ship,recovery,confidence-floor
g008,membership churn,43,15,13,38,145,watch,negative,lane-boundary
g009,quorum health,112,69,43,69,371,ship,baseline,monotonic-signal
g010,lease drift,106,28,38,89,311,ship,edge,drag-penalty
g011,replica lag,62,10,37,104,162,watch,recovery,confidence-floor
g012,membership churn,88,74,17,30,374,ship,negative,lane-boundary
g013,quorum health,104,73,27,40,390,ship,baseline,monotonic-signal
g014,lease drift,116,75,36,50,404,ship,edge,drag-penalty
g015,replica lag,37,9,42,102,63,hold,recovery,confidence-floor
g016,membership churn,45,48,5,90,301,ship,negative,lane-boundary
g017,quorum health,97,35,9,45,370,ship,baseline,monotonic-signal
g018,lease drift,82,31,12,27,287,ship,edge,drag-penalty
g019,replica lag,34,32,15,23,129,watch,recovery,confidence-floor
g020,membership churn,58,35,39,68,156,watch,negative,lane-boundary
g021,quorum health,117,39,32,52,353,ship,baseline,monotonic-signal
g022,lease drift,106,8,30,78,292,ship,edge,drag-penalty
g023,replica lag,104,30,30,23,275,ship,recovery,confidence-floor
g024,membership churn,107,44,32,43,324,ship,negative,lane-boundary
g025,quorum health,68,45,34,58,216,ship,baseline,monotonic-signal
g026,lease drift,96,56,16,70,406,ship,edge,drag-penalty
g027,replica lag,113,64,29,37,388,ship,recovery,confidence-floor
g028,membership churn,37,71,37,68,173,ship,negative,lane-boundary
g029,quorum health,91,77,43,88,343,ship,baseline,monotonic-signal
g030,lease drift,33,12,26,103,122,watch,edge,drag-penalty
g031,replica lag,52,17,40,29,59,hold,recovery,confidence-floor
g032,membership churn,66,57,28,39,239,ship,negative,lane-boundary
g033,quorum health,31,10,23,49,70,hold,baseline,monotonic-signal
g034,lease drift,105,24,22,101,376,ship,edge,drag-penalty
g035,replica lag,58,68,44,89,223,ship,recovery,confidence-floor
g036,membership churn,82,58,12,44,358,ship,negative,lane-boundary
g037,quorum health,53,20,21,26,141,watch,baseline,monotonic-signal
g038,lease drift,42,74,27,22,188,ship,edge,drag-penalty
g039,replica lag,84,33,32,67,257,ship,recovery,confidence-floor
g040,membership churn,65,15,36,51,132,watch,negative,lane-boundary
g041,quorum health,59,9,39,77,116,watch,baseline,monotonic-signal
g042,lease drift,103,8,42,22,179,ship,edge,drag-penalty
g043,replica lag,41,10,24,42,89,hold,recovery,confidence-floor
g044,membership churn,57,14,17,57,188,ship,negative,lane-boundary
g045,quorum health,69,53,15,69,322,ship,baseline,monotonic-signal
g046,lease drift,78,40,15,36,290,ship,edge,drag-penalty
g047,replica lag,86,36,17,67,329,ship,recovery,confidence-floor
g048,membership churn,50,37,19,87,235,ship,negative,lane-boundary
g049,quorum health,35,40,43,102,115,watch,baseline,monotonic-signal
g050,lease drift,75,44,14,28,285,ship,edge,drag-penalty
g051,replica lag,99,13,22,38,273,ship,recovery,confidence-floor
g052,membership churn,70,35,28,48,216,ship,negative,lane-boundary
g053,quorum health,59,49,11,100,331,ship,baseline,monotonic-signal
g054,lease drift,57,50,25,88,259,ship,edge,drag-penalty
g055,replica lag,60,61,13,43,293,ship,recovery,confidence-floor
g056,membership churn,109,69,8,25,458,ship,negative,lane-boundary
g057,quorum health,49,76,7,21,292,ship,baseline,monotonic-signal
g058,lease drift,66,12,29,66,172,ship,edge,drag-penalty
g059,replica lag,78,17,39,50,162,watch,recovery,confidence-floor
g060,membership churn,44,22,6,76,228,ship,negative,lane-boundary
g061,quorum health,74,62,12,21,319,ship,baseline,monotonic-signal
g062,lease drift,93,15,17,41,282,ship,edge,drag-penalty
g063,replica lag,107,29,21,56,351,ship,recovery,confidence-floor
g064,membership churn,72,73,24,68,334,ship,negative,lane-boundary
g065,quorum health,58,63,27,35,227,ship,baseline,monotonic-signal
g066,lease drift,99,25,9,66,377,ship,edge,drag-penalty
g067,replica lag,35,9,44,86,33,hold,recovery,confidence-floor
g068,membership churn,94,38,42,101,291,ship,negative,lane-boundary
g069,quorum health,83,20,42,27,148,watch,baseline,monotonic-signal
g070,lease drift,37,14,44,37,0,hold,edge,drag-penalty
g071,replica lag,106,13,4,47,375,ship,recovery,confidence-floor
g072,membership churn,100,15,28,99,317,ship,negative,lane-boundary
g073,quorum health,56,19,41,87,129,watch,baseline,monotonic-signal
g074,lease drift,82,58,7,42,376,ship,edge,drag-penalty
g075,replica lag,98,45,13,24,356,ship,recovery,confidence-floor
g076,membership churn,110,41,38,20,280,ship,negative,lane-boundary
g077,quorum health,31,42,10,65,202,ship,baseline,monotonic-signal
g078,lease drift,39,45,40,49,96,hold,edge,drag-penalty
g079,replica lag,91,49,35,75,306,ship,recovery,confidence-floor
g080,membership churn,76,18,34,20,148,watch,negative,lane-boundary
g081,quorum health,116,40,14,40,412,ship,baseline,monotonic-signal
g082,lease drift,52,54,24,55,223,ship,edge,drag-penalty
g083,replica lag,111,55,33,67,378,ship,recovery,confidence-floor
g084,membership churn,100,66,39,34,310,ship,negative,lane-boundary
g085,quorum health,98,74,44,65,331,ship,baseline,monotonic-signal
g086,lease drift,101,11,6,85,386,ship,edge,drag-penalty
g087,replica lag,62,17,9,100,284,ship,recovery,confidence-floor
g088,membership churn,90,22,12,26,292,ship,negative,lane-boundary
g089,quorum health,107,27,36,36,267,ship,baseline,monotonic-signal
g090,lease drift,31,67,29,46,157,watch,edge,drag-penalty
g091,replica lag,85,20,27,98,285,ship,recovery,confidence-floor
g092,membership churn,115,34,27,86,391,ship,negative,lane-boundary
g093,quorum health,46,8,29,41,79,hold,baseline,monotonic-signal
g094,lease drift,60,68,31,23,215,ship,edge,drag-penalty
g095,replica lag,113,30,13,105,452,ship,recovery,confidence-floor
g096,membership churn,99,14,26,64,285,ship,negative,lane-boundary
